Sex,Age,Height,Weight,NOC,Games,Sport,Medal
M,32.0,180.0,81.0,GER,2012 Summer,Judo,Silver
F,26.0,169.0,64.0,FRG,1984 Summer,Fencing,Gold
M,29.0,193.0,77.0,GER,2000 Summer,Fencing,Silver
F,23.0,189.0,85.0,AUS,2012 Summer,Basketball,Bronze
F,32.0,184.0,85.0,GBR,2004 Summer,Rowing,Silver
M,20.0,193.0,86.0,USA,1936 Summer,Basketball,Gold
M,19.0,184.0,85.0,ITA,1996 Summer,Archery,Bronze
M,24.0,184.0,85.0,ITA,2000 Summer,Archery,Silver
M,30.0,179.0,102.0,CAN,2010 Winter,Bobsleigh,Bronze
M,25.0,186.0,80.0,GBR,2012 Summer,Sailing,Silver
M,22.0,173.0,58.0,KEN,1992 Summer,Athletics,Silver
M,26.0,173.0,58.0,KEN,1996 Summer,Athletics,Silver
M,35.0,180.0,86.0,FRG,1976 Winter,Bobsleigh,Bronze
M,21.0,181.0,85.0,GER,1960 Summer,Rowing,Gold
M,25.0,181.0,85.0,GER,1964 Summer,Rowing,Silver
M,21.0,181.0,66.0,KEN,1968 Summer,Athletics,Gold
F,24.0,192.0,77.0,YUG,1980 Summer,Basketball,Bronze
F,21.0,170.0,65.0,YUG,1968 Summer,Swimming,Gold
F,21.0,170.0,65.0,YUG,1968 Summer,Swimming,Silver
M,27.0,173.0,74.5,FIN,1948 Summer,Canoeing,Bronze
M,27.0,173.0,74.5,FIN,1948 Summer,Canoeing,Bronze
M,36.0,184.0,75.0,BRA,1980 Summer,Sailing,Gold
M,27.0,170.0,58.5,FIN,1972 Summer,Wrestling,Bronze
M,20.0,188.0,86.0,SWE,1952 Winter,Ice Hockey,Bronze
M,25.0,192.0,87.0,NOR,1988 Summer,Rowing,Silver
M,28.0,192.0,87.0,NOR,1992 Summer,Rowing,Silver
F,21.0,168.0,64.0,NOR,2002 Winter,Cross Country Skiing,Silver
F,25.0,168.0,64.0,NOR,2006 Winter,Cross Country Skiing,Silver
F,29.0,168.0,64.0,NOR,2010 Winter,Cross Country Skiing,Gold
F,29.0,168.0,64.0,NOR,2010 Winter,Cross Country Skiing,Bronze
F,29.0,168.0,64.0,NOR,2010 Winter,Cross Country Skiing,Silver
F,29.0,168.0,64.0,NOR,2010 Winter,Cross Country Skiing,Gold
F,29.0,168.0,64.0,NOR,2010 Winter,Cross Country Skiing,Gold
F,33.0,168.0,64.0,NOR,2014 Winter,Cross Country Skiing,Gold
F,33.0,168.0,64.0,NOR,2014 Winter,Cross Country Skiing,Gold
F,33.0,168.0,64.0,NOR,2014 Winter,Cross Country Skiing,Gold
M,23.0,188.0,83.0,NOR,1988 Summer,Sailing,Silver
M,27.0,175.0,73.0,NOR,1998 Winter,Biathlon,Silver
M,24.0,178.0,65.0,NOR,1998 Winter,Biathlon,Gold
M,24.0,178.0,65.0,NOR,1998 Winter,Biathlon,Silver
M,28.0,178.0,65.0,NOR,2002 Winter,Biathlon,Gold
M,28.0,178.0,65.0,NOR,2002 Winter,Biathlon,Gold
M,28.0,178.0,65.0,NOR,2002 Winter,Biathlon,Gold
M,28.0,178.0,65.0,NOR,2002 Winter,Biathlon,Gold
M,32.0,178.0,65.0,NOR,2006 Winter,Biathlon,Silver
M,32.0,178.0,65.0,NOR,2006 Winter,Biathlon,Bronze
M,32.0,178.0,65.0,NOR,2006 Winter,Biathlon,Silver
M,36.0,178.0,65.0,NOR,2010 Winter,Biathlon,Silver
M,36.0,178.0,65.0,NOR,2010 Winter,Biathlon,Gold
M,40.0,178.0,65.0,NOR,2014 Winter,Biathlon,Gold
M,40.0,178.0,65.0,NOR,2014 Winter,Biathlon,Gold
M,23.0,178.0,75.0,USA,1928 Summer,Athletics,Bronze
F,21.0,168.0,60.0,USA,2000 Summer,Swimming,Gold
M,21.0,186.0,80.0,USA,1972 Summer,Athletics,Silver
M,21.0,186.0,80.0,USA,1972 Summer,Athletics,Gold
F,20.0,165.0,55.0,AUS,1964 Summer,Athletics,Bronze
M,26.0,190.0,79.0,GBR,1992 Summer,Athletics,Bronze
M,30.0,190.0,79.0,GBR,1996 Summer,Athletics,Silver
M,30.0,190.0,79.0,GBR,1996 Summer,Athletics,Silver
F,33.0,170.0,54.0,USA,2004 Summer,Equestrianism,Bronze
M,19.0,175.0,71.0,CAN,1992 Winter,Short Track Speed Skating,Silver
M,19.0,175.0,71.0,CAN,1992 Winter,Short Track Speed Skating,Silver
M,30.0,178.0,78.0,AUS,2000 Summer,Sailing,Bronze
F,20.0,173.0,69.0,SWE,2016 Summer,Football,Silver
M,21.0,190.0,79.0,JAM,2000 Summer,Athletics,Silver
M,25.0,160.0,52.0,URS,1980 Summer,Wrestling,Gold
M,23.0,168.0,82.0,BUL,1980 Summer,Weightlifting,Silver
F,25.0,175.0,64.0,BUL,1972 Summer,Athletics,Silver
F,29.0,175.0,64.0,BUL,1976 Summer,Athletics,Bronze
F,23.0,170.0,57.0,USA,1998 Winter,Ice Hockey,Gold
F,23.0,165.0,59.0,USA,1988 Winter,Speed Skating,Gold
F,23.0,165.0,59.0,USA,1988 Winter,Speed Skating,Bronze
F,27.0,165.0,59.0,USA,1992 Winter,Speed Skating,Gold
F,27.0,165.0,59.0,USA,1992 Winter,Speed Skating,Gold
F,29.0,165.0,59.0,USA,1994 Winter,Speed Skating,Gold
F,29.0,165.0,59.0,USA,1994 Winter,Speed Skating,Gold
M,22.0,183.0,76.0,USA,1932 Summer,Rowing,Gold
M,24.0,188.0,141.0,USA,1956 Summer,Wrestling,Bronze
M,24.0,180.0,72.0,NED,1964 Summer,Rowing,Silver
M,25.0,186.0,70.0,JAM,1996 Summer,Athletics,Bronze
M,32.0,193.0,102.0,CAN,2002 Winter,Ice Hockey,Gold
M,22.0,180.0,80.0,JAM,2012 Summer,Athletics,Silver
M,22.0,180.0,80.0,JAM,2012 Summer,Athletics,Silver
M,22.0,180.0,80.0,JAM,2012 Summer,Athletics,Gold
M,26.0,180.0,80.0,JAM,2016 Summer,Athletics,Gold
M,29.0,194.0,90.0,DEN,2000 Summer,Sailing,Gold
F,26.0,171.0,75.0,FRA,2002 Winter,Snowboarding,Gold
F,16.0,168.0,49.0,ITA,2004 Summer,Rhythmic Gymnastics,Silver
F,24.0,168.0,49.0,ITA,2012 Summer,Rhythmic Gymnastics,Bronze
M,20.0,182.0,78.0,FRA,1924 Summer,Cycling,Gold
M,20.0,182.0,78.0,FRA,1924 Summer,Cycling,Gold
M,30.0,173.0,90.0,CUB,1980 Summer,Weightlifting,Bronze
F,21.0,163.0,50.0,USA,1936 Summer,Athletics,Gold
M,27.0,205.0,94.0,NED,1992 Summer,Volleyball,Silver
M,31.0,205.0,94.0,NED,1996 Summer,Volleyball,Gold
M,23.0,163.0,64.0,POL,2000 Summer,Gymnastics,Bronze
M,31.0,163.0,64.0,POL,2008 Summer,Gymnastics,Gold
F,30.0,175.0,63.0,NED,1948 Summer,Athletics,Gold
F,30.0,175.0,63.0,NED,1948 Summer,Athletics,Gold
F,30.0,175.0,63.0,NED,1948 Summer,Athletics,Gold
F,30.0,175.0,63.0,NED,1948 Summer,Athletics,Gold
M,28.0,190.0,92.0,USA,2000 Summer,Beach Volleyball,Gold
F,20.0,173.0,81.0,ESP,2012 Summer,Water Polo,Silver
F,25.0,182.0,57.0,GER,2000 Summer,Rowing,Silver
F,29.0,182.0,57.0,GER,2004 Summer,Rowing,Silver
M,26.0,180.0,97.0,GER,1936 Summer,Athletics,Silver
M,27.0,189.0,120.0,USA,1984 Summer,Wrestling,Gold
F,29.0,168.0,54.0,SUI,2000 Summer,Cycling,Silver
M,30.0,173.0,68.0,DEN,1976 Summer,Cycling,Bronze
M,26.0,172.0,57.0,GHA,1964 Summer,Boxing,Bronze
F,22.0,162.0,54.0,TCH,1980 Summer,Hockey,Silver
M,20.0,180.0,88.0,TTO,2008 Summer,Athletics,Gold
M,24.0,180.0,88.0,TTO,2012 Summer,Athletics,Silver
F,24.0,165.0,57.0,USA,2006 Winter,Snowboarding,Silver
M,22.0,172.0,54.0,USA,1928 Summer,Rowing,Gold
M,20.0,195.0,87.0,USA,1960 Summer,Swimming,Gold
M,22.0,185.0,89.0,GDR,1988 Summer,Canoeing,Bronze
F,42.0,167.0,68.0,USA,2000 Summer,Equestrianism,Bronze
M,22.0,185.0,95.0,RUS,2004 Summer,Shooting,Silver
M,25.0,176.0,68.0,URS,1980 Summer,Equestrianism,Silver
M,25.0,176.0,68.0,URS,1980 Summer,Equestrianism,Gold
M,22.0,176.0,82.0,URS,1968 Winter,Ice Hockey,Gold
M,23.0,168.0,70.0,URS,1972 Winter,Ice Hockey,Gold
M,19.0,181.0,76.0,URU,1956 Summer,Basketball,Bronze
F,21.0,182.0,68.0,RUS,2008 Summer,Handball,Silver
F,29.0,182.0,68.0,RUS,2016 Summer,Handball,Gold
F,18.0,173.0,51.0,RUS,2012 Summer,Rhythmic Gymnastics,Gold
F,22.0,173.0,51.0,RUS,2016 Summer,Rhythmic Gymnastics,Gold
M,24.0,180.0,76.0,FRG,1984 Summer,Hockey,Silver
M,28.0,180.0,76.0,FRG,1988 Summer,Hockey,Silver
M,21.0,184.0,81.0,GDR,1988 Summer,Cycling,Silver
M,33.0,173.0,68.0,FRG,1976 Summer,Equestrianism,Silver
M,49.0,173.0,68.0,GER,1992 Summer,Equestrianism,Silver
M,49.0,173.0,68.0,GER,1992 Summer,Equestrianism,Bronze
M,19.0,180.0,74.0,URS,1972 Summer,Football,Bronze
M,23.0,180.0,74.0,URS,1976 Summer,Football,Bronze
M,20.0,184.0,81.0,NED,2010 Winter,Speed Skating,Bronze
M,24.0,184.0,81.0,NED,2014 Winter,Speed Skating,Silver
M,24.0,184.0,81.0,NED,2014 Winter,Speed Skating,Gold
M,29.0,172.0,80.0,SWE,1964 Winter,Ice Hockey,Silver
M,27.0,183.0,89.0,FIN,1988 Winter,Ice Hockey,Silver
M,25.0,170.0,73.0,USA,1960 Summer,Wrestling,Gold
M,19.0,191.0,86.0,GDR,1988 Summer,Canoeing,Bronze
M,23.0,191.0,86.0,GER,1992 Summer,Canoeing,Gold
M,23.0,191.0,86.0,GER,1992 Summer,Canoeing,Gold
M,27.0,191.0,86.0,GER,1996 Summer,Canoeing,Gold
M,27.0,191.0,86.0,GER,1996 Summer,Canoeing,Silver
F,22.0,170.0,58.0,DEN,2016 Summer,Swimming,Gold
F,22.0,170.0,58.0,DEN,2016 Summer,Swimming,Bronze
M,24.0,189.0,87.0,GER,1992 Summer,Hockey,Gold
M,23.0,165.0,50.0,POL,1972 Summer,Boxing,Bronze
M,27.0,165.0,50.0,POL,1976 Summer,Boxing,Bronze
M,32.0,177.0,81.0,CAN,1956 Summer,Shooting,Bronze
F,19.0,168.0,60.0,GBR,1968 Summer,Athletics,Silver
M,23.0,175.0,70.0,GBR,1992 Summer,Cycling,Gold
M,27.0,175.0,70.0,GBR,1996 Summer,Cycling,Bronze
M,24.0,169.0,66.0,POL,1980 Summer,Equestrianism,Silver
F,16.0,139.0,32.0,ROU,2000 Summer,Gymnastics,Gold
M,23.0,180.0,65.0,AUS,2012 Summer,Cycling,Silver
M,27.0,180.0,65.0,AUS,2016 Summer,Cycling,Silver
M,33.0,180.0,79.0,URS,1956 Winter,Ice Hockey,Gold
F,23.0,160.0,49.0,RUS,2014 Winter,Figure Skating,Gold
F,28.0,180.0,72.0,RUS,2016 Summer,Handball,Gold
F,30.0,169.0,63.0,URS,1976 Summer,Handball,Gold
F,34.0,169.0,63.0,URS,1980 Summer,Handball,Gold
M,25.0,203.0,93.0,FRA,1984 Summer,Canoeing,Bronze
M,24.0,186.0,79.0,BEL,2016 Summer,Hockey,Silver
F,22.0,163.0,57.0,SUI,1968 Winter,Alpine Skiing,Bronze
M,28.0,176.0,78.0,POL,1960 Summer,Weightlifting,Bronze
F,18.0,173.0,55.0,URS,1980 Summer,Athletics,Silver
F,18.0,173.0,55.0,URS,1980 Summer,Athletics,Silver
F,16.0,160.0,40.0,RUS,1996 Summer,Rhythmic Gymnastics,Bronze
M,27.0,192.0,89.0,HUN,2004 Summer,Fencing,Silver
M,39.0,192.0,89.0,HUN,2016 Summer,Fencing,Bronze
F,25.0,154.0,48.0,FRG,1972 Summer,Athletics,Bronze
M,25.0,180.0,77.0,FRG,1976 Summer,Sailing,Gold
M,29.0,192.0,102.0,ITA,2016 Summer,Water Polo,Bronze
M,20.0,183.0,74.0,GDR,1980 Summer,Cycling,Silver
M,23.0,184.0,72.0,GER,2002 Winter,Speed Skating,Bronze
F,22.0,164.0,58.0,GDR,1976 Summer,Athletics,Gold
M,23.0,190.0,85.0,SUI,1988 Summer,Rowing,Silver
M,23.0,205.0,110.0,SCG,1996 Summer,Basketball,Silver
M,18.0,180.0,78.0,HUN,1960 Summer,Water Polo,Bronze
M,22.0,180.0,78.0,HUN,1964 Summer,Water Polo,Gold
M,26.0,180.0,78.0,HUN,1968 Summer,Water Polo,Bronze
M,30.0,180.0,78.0,HUN,1972 Summer,Water Polo,Silver
F,25.0,179.0,68.0,GDR,1976 Summer,Athletics,Silver
M,23.0,173.0,72.0,URS,1964 Summer,Cycling,Silver
M,32.0,185.0,75.0,DEN,2012 Summer,Badminton,Silver
F,26.0,166.0,80.0,NED,1984 Summer,Hockey,Gold
F,28.0,182.0,72.0,NED,2014 Winter,Speed Skating,Bronze
F,28.0,182.0,72.0,NED,2014 Winter,Speed Skating,Bronze
F,20.0,180.0,64.0,FRA,1980 Summer,Fencing,Gold
M,24.0,170.0,69.0,FRA,1976 Summer,Gymnastics,Bronze
F,23.0,175.0,70.0,GDR,1980 Summer,Rowing,Gold
F,20.0,174.0,69.0,GDR,1976 Summer,Rowing,Silver
M,25.0,175.0,69.0,BUL,2000 Summer,Weightlifting,Gold
F,30.0,162.0,57.0,POL,2012 Summer,Shooting,Silver
F,26.0,167.0,58.0,RUS,2006 Winter,Biathlon,Gold
F,30.0,167.0,58.0,RUS,2010 Winter,Biathlon,Gold
F,27.0,182.0,73.0,BUL,1976 Summer,Basketball,Bronze
F,31.0,182.0,73.0,BUL,1980 Summer,Basketball,Silver
F,16.0,170.0,66.0,URS,1980 Summer,Swimming,Bronze
M,23.0,197.0,99.0,SRB,2016 Summer,Basketball,Silver
F,18.0,172.0,52.0,SRB,2016 Summer,Taekwondo,Silver
M,26.0,191.0,97.0,BLR,2008 Summer,Canoeing,Gold
M,30.0,191.0,97.0,BLR,2012 Summer,Canoeing,Silver
M,20.0,193.0,87.0,BLR,2008 Summer,Canoeing,Gold
M,24.0,193.0,87.0,BLR,2012 Summer,Canoeing,Silver
M,26.0,165.0,59.0,USA,1976 Summer,Diving,Gold
F,24.0,186.0,78.0,ROU,2016 Summer,Rowing,Bronze
F,15.0,157.0,44.0,URS,1988 Summer,Gymnastics,Bronze
F,15.0,157.0,44.0,URS,1988 Summer,Gymnastics,Gold
F,15.0,157.0,44.0,URS,1988 Summer,Gymnastics,Silver
F,15.0,157.0,44.0,URS,1988 Summer,Gymnastics,Gold
F,19.0,157.0,44.0,EUN,1992 Summer,Gymnastics,Gold
M,25.0,170.0,68.0,RUS,1996 Summer,Wrestling,Gold
F,21.0,180.0,64.0,USA,1976 Summer,Swimming,Gold
F,21.0,180.0,64.0,USA,1976 Summer,Swimming,Bronze
F,21.0,180.0,64.0,USA,1976 Summer,Swimming,Silver
M,25.0,157.0,52.0,ITA,1972 Summer,Wrestling,Bronze
F,24.0,172.0,59.0,BUL,1988 Summer,Swimming,Gold
F,28.0,166.0,54.0,EUN,1992 Summer,Athletics,Silver
M,22.0,189.0,89.0,GDR,1988 Summer,Rowing,Bronze
M,25.0,172.0,70.0,URS,1964 Summer,Judo,Bronze
M,32.0,185.0,108.0,URS,1960 Summer,Wrestling,Gold
F,24.0,170.0,54.0,GER,2006 Winter,Cross Country Skiing,Silver
F,32.0,170.0,54.0,GER,2014 Winter,Cross Country Skiing,Bronze
F,24.0,179.0,83.0,GER,2004 Summer,Judo,Bronze
M,27.0,178.0,72.0,GER,2014 Winter,Biathlon,Silver
M,31.0,182.0,82.0,GDR,1972 Summer,Rowing,Bronze
M,25.0,193.0,98.0,USA,1988 Summer,Rowing,Silver
M,28.0,193.0,98.0,USA,1992 Summer,Rowing,Silver
M,23.0,188.0,80.0,FRA,1996 Summer,Fencing,Bronze
M,24.0,180.0,70.0,FRA,2004 Summer,Fencing,Gold
M,25.0,183.0,80.0,FRA,1980 Summer,Fencing,Gold
M,29.0,183.0,80.0,FRA,1984 Summer,Fencing,Gold
M,29.0,183.0,80.0,FRA,1984 Summer,Fencing,Silver
M,23.0,180.0,68.0,KEN,1972 Summer,Athletics,Bronze
M,26.0,167.0,52.0,KEN,2000 Summer,Athletics,Silver
M,24.0,180.0,75.0,USA,1988 Winter,Figure Skating,Gold
M,30.0,185.0,76.0,FRA,2004 Summer,Equestrianism,Gold
M,19.0,186.0,83.0,FRA,1952 Summer,Swimming,Gold
M,19.0,186.0,83.0,FRA,1952 Summer,Swimming,Bronze
M,27.0,173.0,70.0,FRA,1992 Summer,Canoeing,Bronze
M,34.0,175.0,71.0,DEN,1988 Summer,Sailing,Gold
M,38.0,175.0,71.0,DEN,1992 Summer,Sailing,Bronze
F,30.0,183.0,65.0,GER,2004 Summer,Fencing,Silver
F,24.0,174.0,65.0,USA,1984 Summer,Athletics,Gold
M,28.0,180.0,79.0,EUN,1992 Winter,Ice Hockey,Gold
M,22.0,176.0,75.0,TTO,1996 Summer,Athletics,Bronze
M,22.0,176.0,75.0,TTO,1996 Summer,Athletics,Bronze
M,26.0,176.0,75.0,TTO,2000 Summer,Athletics,Silver
M,26.0,176.0,75.0,TTO,2000 Summer,Athletics,Bronze
M,34.0,184.0,72.0,GER,1964 Summer,Equestrianism,Silver
M,34.0,184.0,72.0,GER,1964 Summer,Equestrianism,Gold
M,46.0,184.0,72.0,FRG,1976 Summer,Equestrianism,Silver
M,46.0,184.0,72.0,FRG,1976 Summer,Equestrianism,Gold
F,23.0,168.0,63.0,NED,1984 Summer,Hockey,Gold
F,27.0,168.0,63.0,NED,1988 Summer,Hockey,Bronze
M,20.0,160.0,48.0,VEN,1984 Summer,Boxing,Bronze
M,22.0,170.0,66.0,GEO,2016 Summer,Wrestling,Bronze
M,27.0,181.0,74.0,GER,2008 Summer,Table Tennis,Silver
M,31.0,181.0,74.0,GER,2012 Summer,Table Tennis,Bronze
M,35.0,181.0,74.0,GER,2016 Summer,Table Tennis,Bronze
M,31.0,191.0,88.0,SUI,1968 Summer,Rowing,Bronze
M,25.0,205.0,105.0,URS,1972 Summer,Basketball,Gold
M,30.0,173.0,64.0,URS,1960 Summer,Athletics,Gold
M,21.0,196.0,95.0,JAM,2008 Summer,Athletics,Gold
M,21.0,196.0,95.0,JAM,2008 Summer,Athletics,Gold
M,25.0,196.0,95.0,JAM,2012 Summer,Athletics,Gold
M,25.0,196.0,95.0,JAM,2012 Summer,Athletics,Gold
M,25.0,196.0,95.0,JAM,2012 Summer,Athletics,Gold
M,29.0,196.0,95.0,JAM,2016 Summer,Athletics,Gold
M,29.0,196.0,95.0,JAM,2016 Summer,Athletics,Gold
M,29.0,196.0,95.0,JAM,2016 Summer,Athletics,Gold
F,29.0,173.0,68.0,USA,1996 Summer,Basketball,Gold
F,33.0,173.0,68.0,USA,2000 Summer,Basketball,Gold
M,31.0,186.0,73.0,FRG,1988 Summer,Football,Bronze
M,23.0,177.0,61.0,KEN,1968 Summer,Athletics,Silver
M,22.0,196.0,110.0,YUG,1964 Summer,Water Polo,Silver
M,26.0,196.0,110.0,YUG,1968 Summer,Water Polo,Gold
M,33.0,183.0,95.0,ITA,1964 Winter,Bobsleigh,Silver
M,23.0,200.0,94.0,ITA,1980 Summer,Basketball,Silver
M,28.0,201.0,95.0,FRA,2000 Summer,Basketball,Silver
F,23.0,176.0,69.0,BUL,1980 Summer,Rowing,Bronze
M,26.0,189.0,89.0,NZL,2012 Summer,Rowing,Gold
M,30.0,189.0,89.0,NZL,2016 Summer,Rowing,Gold
F,21.0,178.0,74.0,ROU,1980 Summer,Rowing,Bronze
M,32.0,183.0,113.0,URS,1972 Summer,Athletics,Gold
M,36.0,183.0,113.0,URS,1976 Summer,Athletics,Bronze
M,22.0,160.0,58.0,RUS,2000 Summer,Gymnastics,Bronze
M,22.0,160.0,58.0,RUS,2000 Summer,Gymnastics,Silver
M,26.0,198.0,77.0,UKR,2016 Summer,Athletics,Bronze
F,28.0,154.0,42.0,URS,1988 Summer,Athletics,Gold
M,21.0,186.0,77.0,FRA,1980 Summer,Cycling,Silver
M,23.0,185.0,80.0,ITA,2004 Summer,Football,Bronze
M,28.0,190.0,95.0,KOR,2008 Summer,Baseball,Gold
M,24.0,179.0,60.0,USA,1906 Summer,Athletics,Gold
M,26.0,179.0,60.0,USA,1908 Summer,Athletics,Silver
M,30.0,179.0,60.0,USA,1912 Summer,Athletics,Gold
F,24.0,170.0,63.0,CAN,2010 Winter,Ice Hockey,Gold
M,27.0,181.0,90.0,ITA,1972 Winter,Bobsleigh,Silver
M,35.0,188.0,85.0,ITA,2012 Summer,Volleyball,Bronze
F,23.0,168.0,61.0,GER,2004 Summer,Judo,Gold
M,27.0,181.0,105.0,POL,2012 Summer,Weightlifting,Bronze
M,21.0,187.0,146.5,GDR,1972 Summer,Weightlifting,Bronze
M,24.0,187.0,146.5,GDR,1976 Summer,Weightlifting,Silver
M,26.0,167.0,60.0,FRA,1964 Winter,Alpine Skiing,Gold
M,29.0,172.0,76.0,FRA,1924 Summer,Rugby,Silver
F,17.0,175.0,64.0,FRA,2012 Summer,Swimming,Bronze
M,28.0,175.0,81.0,USA,1920 Summer,Ice Hockey,Silver
M,25.0,172.0,74.0,FRA,1980 Summer,Fencing,Gold
M,28.0,182.0,85.0,ITA,1996 Summer,Canoeing,Silver
M,28.0,182.0,85.0,ITA,1996 Summer,Canoeing,Silver
M,32.0,182.0,85.0,ITA,2000 Summer,Canoeing,Gold
M,36.0,182.0,85.0,ITA,2004 Summer,Canoeing,Silver
M,22.0,183.0,84.0,GER,1964 Winter,Luge,Silver
M,26.0,183.0,84.0,GDR,1968 Winter,Luge,Bronze
M,26.0,183.0,84.0,GDR,1968 Winter,Luge,Gold
M,30.0,183.0,84.0,GDR,1972 Winter,Luge,Bronze
M,29.0,183.0,72.0,FRA,2008 Summer,Sailing,Silver
M,25.0,188.0,79.0,USA,1952 Summer,Basketball,Gold
F,34.0,178.0,72.0,NED,1992 Summer,Equestrianism,Silver
F,42.0,178.0,72.0,NED,2000 Summer,Equestrianism,Silver
F,26.0,178.0,63.0,NED,2000 Summer,Tennis,Silver
F,23.0,163.0,57.0,NED,2000 Summer,Hockey,Bronze
F,27.0,163.0,57.0,NED,2004 Summer,Hockey,Silver
F,31.0,163.0,57.0,NED,2008 Summer,Hockey,Gold
F,27.0,168.0,63.0,NED,2000 Summer,Hockey,Bronze
F,31.0,168.0,63.0,NED,2004 Summer,Hockey,Silver
M,26.0,184.0,81.0,BEL,2016 Summer,Hockey,Silver
M,24.0,173.0,64.0,THA,2004 Summer,Boxing,Gold
M,28.0,173.0,64.0,THA,2008 Summer,Boxing,Silver
M,41.0,178.0,65.0,AUT,1992 Summer,Equestrianism,Silver
F,19.0,159.0,49.0,THA,2004 Summer,Taekwondo,Bronze
M,30.0,176.0,75.0,FRG,1976 Winter,Ice Hockey,Bronze
M,25.0,190.0,93.0,AUS,2016 Summer,Rowing,Silver
M,29.0,169.0,78.0,AUS,1992 Summer,Sailing,Bronze
M,33.0,169.0,78.0,AUS,1996 Summer,Sailing,Silver
M,25.0,185.0,68.0,USA,1924 Summer,Athletics,Silver
F,18.0,173.0,66.0,USA,2012 Summer,Swimming,Gold
M,23.0,203.0,99.0,USA,1960 Summer,Basketball,Gold
M,22.0,206.0,117.0,USA,2004 Summer,Basketball,Bronze
M,26.0,206.0,117.0,USA,2008 Summer,Basketball,Gold
M,25.0,175.0,73.0,TJK,2008 Summer,Judo,Bronze
M,23.0,197.0,100.0,SWE,2000 Summer,Handball,Silver
M,22.0,178.0,68.0,USA,1928 Summer,Athletics,Gold
M,29.0,190.0,94.0,CRO,2000 Summer,Rowing,Bronze
M,26.0,193.0,84.0,NOR,2016 Summer,Rowing,Bronze
M,30.0,195.0,89.0,USA,1984 Summer,Rowing,Silver
F,23.0,178.0,70.0,GER,1992 Summer,Canoeing,Silver
F,27.0,178.0,70.0,AUS,1996 Summer,Canoeing,Bronze
F,31.0,178.0,70.0,AUS,2000 Summer,Canoeing,Bronze
M,21.0,178.0,63.0,RUS,2008 Summer,Athletics,Gold
F,22.0,176.0,65.0,GDR,1976 Summer,Rowing,Gold
M,27.0,178.0,81.0,GER,1932 Summer,Athletics,Silver
M,31.0,178.0,81.0,GER,1936 Summer,Athletics,Bronze
M,20.0,175.0,68.0,FRA,1920 Summer,Rugby,Silver
M,37.0,185.0,91.0,USA,2000 Summer,Baseball,Gold
M,29.0,180.0,68.0,ITA,1988 Summer,Athletics,Gold
M,27.0,197.0,100.0,FRA,2016 Summer,Fencing,Gold
M,23.0,191.0,87.0,ITA,1984 Summer,Fencing,Gold
M,26.0,179.0,73.0,URS,1960 Summer,Rowing,Gold
M,19.0,203.0,98.0,BRA,1992 Summer,Swimming,Silver
M,23.0,203.0,98.0,BRA,1996 Summer,Swimming,Bronze
M,23.0,203.0,98.0,BRA,1996 Summer,Swimming,Silver
M,27.0,203.0,98.0,BRA,2000 Summer,Swimming,Bronze
M,27.0,199.0,99.0,BRA,2016 Summer,Volleyball,Gold
M,25.0,185.0,87.0,BUL,1980 Summer,Canoeing,Bronze
M,33.0,170.0,85.0,URS,1956 Summer,Shooting,Gold
M,33.0,170.0,85.0,URS,1956 Summer,Shooting,Silver
M,37.0,170.0,85.0,URS,1960 Summer,Shooting,Bronze
F,19.0,184.0,95.0,RUS,2016 Summer,Water Polo,Bronze
F,25.0,170.0,64.0,BUL,1980 Summer,Volleyball,Bronze
M,24.0,184.0,92.0,SWE,1972 Winter,Speed Skating,Silver
M,23.0,175.0,68.0,HUN,1988 Summer,Gymnastics,Gold
M,28.0,185.0,83.0,GER,2000 Summer,Sailing,Silver
F,22.0,172.0,57.0,BEL,2008 Summer,Athletics,Silver
F,26.0,166.0,64.0,GER,1992 Winter,Speed Skating,Gold
F,22.0,192.0,75.0,UKR,2004 Summer,Handball,Bronze
M,25.0,178.0,74.0,URS,1988 Summer,Football,Gold
F,22.0,184.0,77.0,GER,1992 Summer,Rowing,Gold
F,26.0,184.0,77.0,GER,1996 Summer,Rowing,Gold
F,30.0,184.0,77.0,GER,2000 Summer,Rowing,Gold
F,34.0,184.0,77.0,GER,2004 Summer,Rowing,Gold
F,38.0,184.0,77.0,GER,2008 Summer,Rowing,Bronze
M,21.0,183.0,104.0,AUS,1964 Summer,Judo,Bronze
M,27.0,184.0,88.0,ROU,1980 Summer,Handball,Bronze
M,31.0,184.0,88.0,ROU,1984 Summer,Handball,Bronze
M,27.0,186.0,95.0,HUN,1956 Summer,Water Polo,Gold
M,31.0,186.0,95.0,HUN,1960 Summer,Water Polo,Bronze
M,35.0,186.0,95.0,HUN,1964 Summer,Water Polo,Gold
M,25.0,183.0,76.0,FRA,1924 Summer,Tennis,Bronze
M,21.0,177.0,76.0,GDR,1980 Summer,Sailing,Silver
M,31.0,172.0,83.0,GDR,1968 Summer,Sailing,Bronze
M,35.0,172.0,83.0,GDR,1972 Summer,Sailing,Silver
F,18.0,180.0,75.0,URS,1972 Summer,Volleyball,Gold
M,27.0,174.0,69.0,NZL,1976 Summer,Hockey,Gold
M,24.0,160.0,59.0,CUB,2016 Summer,Wrestling,Gold
M,27.0,176.0,76.0,FRG,1984 Summer,Fencing,Gold
M,31.0,176.0,76.0,FRG,1988 Summer,Fencing,Silver
